created_at,text,Complaint,Type,exists
2020-10-09 13:21:33+00:00,"@Poorvika_Mobile @rajasthanroyals @DelhiCapitals 1) Rajasthan Royals
 2) Delhi Capitals
 3) steve smith
 4) 5 Catch Outs 
 
 #PoorvikaIPL
 #Poorvika #PoorvikaMobiles #giveaway #contest #giveawayseptember #contestalert #Boat #Panasonic
 Join. @Asheesh__Dubey @Anki4uever @mysterymonk86 @supri2695 @manish81080733",No,None,FALSE
2020-10-09 13:18:13+00:00,"@Poorvika_Mobile @rajasthanroyals @DelhiCapitals 1) Delhi Capitals 
 2) Rajasthan Royals 
 3) Shreyas Layer
 4) 7 Catch out 
 #PoorvikaIPL
 #Poorvika #PoorvikaMobiles #giveaway #contest #giveawayseptember #contestalert #Boat #Panasonic",No,None,FALSE
2020-10-09 13:10:00+00:00,"@Poorvika_Mobile @rajasthanroyals @DelhiCapitals 1) Rajasthan Royals
 2) Rajasthan royals
 3) Steve Smith
 4) 8 CatchOuts 
 
 #PoorvikaIPL
 #Poorvika #PoorvikaMobiles #giveaway #contest #giveawayseptember #contestalert #Boat #Panasonic",No,None,FALSE
2020-10-09 13:00:12+00:00,"@Poorvika_Mobile @rajasthanroyals @DelhiCapitals 1) Rajasthan Royals
 2) Delhi Capitals
 3) Rishabh Pant
 4) 7 CatchOuts 
 
 #PoorvikaIPL
 #Poorvika #PoorvikaMobiles #giveaway #contest #giveawayseptember #contestalert #Boat #Panasonic
 Join
 @chilled_Sup @SajidSilawat1 @SoniaKaurBindr1 @aanchalsweet92 @Jay_parmar17 @7thNovember",No,None,FALSE
2020-10-09 12:31:25+00:00,"@Poorvika_Mobile @rajasthanroyals @DelhiCapitals 1) Delhi Capitals 
 2) Rajasthan Royals 
 3) Prithvi Shaw 
 4) 8 Catch out 
 #PoorvikaIPL
 #Poorvika #PoorvikaMobiles #giveaway #contest #giveawayseptember #contestalert #Boat #Panasonic",No,None,FALSE
2020-10-09 12:18:10+00:00,"@Poorvika_Mobile @rajasthanroyals @DelhiCapitals 1) Rajasthan Royals
 2) Delhi Capitals
 3) Rishabh Pant
 4) 8 CatchOuts 
 
 #PoorvikaIPL
 #Poorvika #PoorvikaMobiles #giveaway #contest #giveawayseptember #contestalert #Boat #Panasonic
 Join
 @HGatkine 
 @wahulkarGaurav 
 @rohanraut999 
 @MohatkarTejas 
 @AMEYAPANNASE",No,None,FALSE
2020-10-09 11:41:35+00:00,"@Poorvika_Mobile @rajasthanroyals @DelhiCapitals A) DELHI CAPITALS 
 
  B) RAJASTHAN ROYALS 
 
  C) JOSS BUTLER 
 
  D) 8 CATCHES 
 
 #PoorvikaIPL
 @rajasthanroyals 
  @DelhiCapitals 
 #Poorvika #PoorvikaMobiles #giveaway #contest #giveawayseptember #contestalert #Boat #Panasonic 
 
 Join @Cutitweety
 
 @Panakj
 
 @shah_himanshu77",No,None,FALSE
2020-10-09 11:32:47+00:00,"@Nileshx8424 @Poorvika_Mobile @YashVer5678965 @rajasthanroyals @DelhiCapitals A) RAJASTHAN ROYALS ðŸ’™
 
  B) RAJASTHAN ROYALS ðŸ
 
  C) STEVE SMITH ðŸ’¯ ðŸ
 
  D) 6 CATCHES 
 
 #PoorvikaIPL
 @rajasthanroyals 
  @DelhiCapitals 
 #Poorvika #PoorvikaMobiles #giveaway #contest #giveawayseptember #contestalert #Boat #Panasonic 
 
 Join guy's ðŸ˜ðŸ‘‡@PRABHASRAJU",No,None,FALSE
2020-10-09 11:31:48+00:00,"@Poorvika_Mobile @rajasthanroyals @DelhiCapitals A1) â¯ï¸ Delhi Capitals
 A2) â¯ï¸ Delhi Capitals
 A3) â¯ï¸Joss Butler
 A4) â¯ï¸ 8 catches
 
  #PoorvikaIPL @rajasthanroyals 
 @DelhiCapitals 
 #Poorvika #PoorvikaMobiles #giveaway #contest #giveawayseptember #contestalert #Boat #Panasonic
 @Poorvika_Mobile
 Join
 @sapnaarathor
 @amanupadyay",No,None,FALSE
2020-10-09 11:08:24+00:00,"@Poorvika_Mobile @rajasthanroyals @DelhiCapitals 1) Rajasthan Royals
 2) Delhi Capitals
 3) Rishabh Pant
 4) 7 CatchOuts 
 
 #PoorvikaIPL
 #Poorvika #PoorvikaMobiles #giveaway #contest #giveawayseptember #contestalert #Boat #Panasonic",No,None,FALSE
2020-10-09 10:55:23+00:00,"@Poorvika_Mobile @rajasthanroyals @DelhiCapitals 1) Delhi Capitals
 2) Delhi Capitals
 3) Sanju Samson
 4) 7 CatchOuts 
 
 #PoorvikaIPL
 #Poorvika #PoorvikaMobiles #giveaway #contest #giveawayseptember #contestalert #Boat #Panasonic
 
 Join @GoldQueenie4 @satyapaljain_86 @Dazzlingcutie1 @deora_gunjan @kusumsolanki17 @KpParmar98",No,None,FALSE
2020-10-09 10:31:16+00:00,"@Poorvika_Mobile @rajasthanroyals @DelhiCapitals 1.Rajestan royals
 2.Delhi capitals
 3.JOSS BUTLER
  4.11Catches 
 
 #PoorvikaIPL
 @rajasthanroyals
  
 @DelhiCapitals
  
 #Poorvika #PoorvikaMobiles #giveaway #contest #giveawayseptember #contestalert #Boat #Panasonic 
 
 Tagging @deepalidamani @sd12dec @sarikag77 @Moliin4u @PinkyDholakia",No,None,FALSE
2020-10-09 10:18:24+00:00,"@Poorvika_Mobile @rajasthanroyals @DelhiCapitals 1) Rajasthan Royals
 2) Delhi Capitals
 3) Rishabh Pant
 4) 8 CatchOuts 
 
 #PoorvikaIPL
 #Poorvika #PoorvikaMobiles #giveaway #contest #giveawayseptember #contestalert #Boat #Panasonic
 Join
 @satyapaljain_86 @Dazzlingcutie1 @KpParmar98 @sandeep0_07 @SJ_0016 @chilled_Sup @deora_gunjan",No,None,FALSE
2020-10-09 10:16:11+00:00,"@Poorvika_Mobile @rajasthanroyals @DelhiCapitals 1) Rajasthan Royals
 2) Delhi Capitals
 3) Rishabh Pant
 4) 7 CatchOuts 
 
 #PoorvikaIPL
 #Poorvika #PoorvikaMobiles #giveaway #contest #giveawayseptember #contestalert #Boat #Panasonic
 Join
 @iSuvo_Live 
 @ImNitinRoshan 
 @SJ_0016 
 @chilled_Sup",No,None,FALSE
2020-10-09 10:05:31+00:00,"@Poorvika_Mobile @rajasthanroyals @DelhiCapitals 1.Rajestan royals
 2.Delhi capitals
 3.JOSS BUTLER
  4.11Catches 
 
 #PoorvikaIPL
 @rajasthanroyals 
  @DelhiCapitals 
 #Poorvika #PoorvikaMobiles #giveaway #contest #giveawayseptember #contestalert #Boat #Panasonic 
 
 Tag @GoldQueenie4 @kusumsolanki17 @Dazzlingcutie1 @deora_gunjan",No,None,FALSE
2020-10-09 10:01:06+00:00,"@Poorvika_Mobile @rajasthanroyals @DelhiCapitals 1) Rajasthan Royals
 2) Delhi Capitals
 3) Rishabh Pant
 4) 4 CatchOuts 
 
 #PoorvikaIPL
 #Poorvika #PoorvikaMobiles #giveaway #contest #giveawayseptember #contestalert #Boat #Panasonic",No,None,FALSE
2020-10-09 09:59:29+00:00,"@Poorvika_Mobile @rajasthanroyals @DelhiCapitals 1) Rajasthan Royals
 2) Rajasthan Royals
 3) Steve Smith
 4) 5 Catch Outs #PoorvikaIPL
 #Poorvika #PoorvikaMobiles #giveaway #contest #giveawayseptember #contestalert #Boat #Panasonic",No,None,FALSE
2020-10-09 09:56:22+00:00,"@Poorvika_Mobile @rajasthanroyals @DelhiCapitals â†ªï¸ A) RAJASTHAN ROYALS ðŸðŸ
 
 â†ªï¸ B) DELHI CAPITALS ðŸ’™ðŸ’™
 
 â†ªï¸ C) JOSS BUTLER ðŸ’¯ ðŸ
 
 â†ªï¸ D) 11 CATCHES 
 
 #PoorvikaIPL
 @rajasthanroyals 
  @DelhiCapitals 
 #Poorvika #PoorvikaMobiles #giveaway #contest #giveawayseptember #contestalert #Boat #Panasonic 
 
 Join guy's ðŸ˜ðŸ‘‡
 @Smiley_Bharati",No,None,FALSE
2020-10-09 09:49:22+00:00,"Take part in the #PoorvikaIPL alongside 
 @rajasthanroyals 
  and 
 @DelhiCapitals 
 . 
 win Exciting Prizes worth 6,999* with our Match Day Mania
 .
 More Details: https://t.co/j7xQbYBld2
 .
 #Poorvika #PoorvikaMobiles #giveaway #contest #giveawayseptember #contestalert #Boat #Panasonic https://t.co/efm7XIcdLH",No,None,FALSE
2020-10-08 18:57:30+00:00,"@PanasonicIndia 1. Use Baking Soda to clean it once a week #IntelligentHAI
 2. Never put hot items inside #IntelligentHAI
 3. Defrosting once a month will keep bacteria from swarming in it #IntelligentHAI
 #PanasonicIndia 
 
 @Rutik_079
 @gurgaon_rangers
 @iSuvo_Live
 @ramprasad43",No,None,FALSE
2020-10-08 16:55:12+00:00,"@Poorvika_Mobile @SunRisers @lionsdenkxip A) Sunrisers Hyderabad
 B) Sunrisers Hyderabad
 C) Kane Williamson
 D) 6 catches
 #PoorvikaIPL
 #Poorvika #PoorvikaMobiles #giveaway #contest #giveawayseptember #contestalert #Boat #Panasonic",No,None,FALSE
2020-10-08 12:25:59+00:00,"@Poorvika_Mobile @SunRisers @lionsdenkxip A1. King X1 Punjab
 A2. Sunrisers Hyderabad 
 A3. KL Rahul
 A4. 6
 
  #PoorvikaIPL @Poorvika_Mobile 
 #Poorvika #PoorvikaMobiles #giveaway #contest #giveawayseptember #Panasonic
 
 tag
 @acidkidrock @mysterioussu @chilled_Sup @v_srikanth70 @FiveFoot5 @itsme_rooh @itsazeena @Jay_parmar17",No,None,FALSE
2020-10-08 12:24:14+00:00,"@Poorvika_Mobile @SunRisers @lionsdenkxip A) Sunrisers Hyderabad
 B) Sunrisers Hyderabad
 C) Kane Williamson
 D) 6 catches
 #PoorvikaIPL
 #Poorvika #PoorvikaMobiles #giveaway #contest #giveawayseptember #contestalert #Boat #Panasonic",No,None,FALSE
2020-10-08 11:32:39+00:00,"@Poorvika_Mobile @SunRisers @lionsdenkxip A) Kings XI Punjab
 B) Sunrisers Hyderabad
 C) Warner
 D) 7 catches
 #PoorvikaIPL
 #Poorvika #PoorvikaMobiles #giveaway #contest #giveawayseptember #contestalert #Boat #Panasonic",No,None,FALSE
2020-10-08 10:34:03+00:00,"@PanasonicIndia 1. Use Baking Soda to clean it once a week #IntelligentHAI
 2. Never put hot items inside #IntelligentHAI
 3. Defrosting once a month will keep bacteria from swarming in it #IntelligentHAI
 #PanasonicIndia 
 
 @Rutik_079
 @ErJojo3
 @godsowntalk
 @gurgaon_rangers
 @iSuvo_Live
 @ramprasad43",No,None,FALSE
2020-10-08 09:46:56+00:00,"@Poorvika_Mobile @SunRisers @lionsdenkxip A) Kings XI Punjab
 B) Sunrisers Hyderabad
 C) Warner
 D) 9 catches
 #PoorvikaIPL
 #Poorvika #PoorvikaMobiles #giveaway #contest #giveawayseptember #contestalert #Boat #Panasonic 
 
 @Prachii10 
 @misty_basu 
 @sunitakatyal 
 @itzzmesowju 
 @itsme_rooh",No,None,FALSE
2020-10-08 09:10:22+00:00,"@Poorvika_Mobile @SunRisers @lionsdenkxip A) Kings XI Punjab
 B) Sunrisers Hyderabad
 C) Warner
 D) 9 catches
 #PoorvikaIPL
 #Poorvika #PoorvikaMobiles #giveaway #contest #giveawayseptember #contestalert #Boat #Panasonic 
 Tag- @cuteushakumari @rajeshsapra @handsomeraaj @mintoosapra @ramsapra54",No,None,FALSE
2020-10-08 08:43:22+00:00,"@Poorvika_Mobile @SunRisers @lionsdenkxip Ans1 â†ªï¸ King X1 Punjab â¤ï¸
 Ans2 â†ªï¸ King X1 Punjab â¤ï¸
 Ans3 â†ªï¸ Johnny Bairstow ðŸ
 Ans4 â†ªï¸ 10
 
  #PoorvikaIPL 
 @SunRisers
 @lionsdenkxip 
 #Poorvika #PoorvikaMobiles #giveaway #contest #giveawayseptember #contestalert #Boat #Panasonic
 @Poorvika_Mobile
 
 Join guy's ðŸ˜ðŸ‘‡
 
 @Smiley_Bharati",No,None,FALSE
2020-10-08 07:46:49+00:00,"@Poorvika_Mobile @SunRisers @lionsdenkxip #PoorvikaIPL #PoorvikaFans 
 #Poorvika #PoorvikaMobiles #giveaway #contest #giveawayseptember #contestalert #Boat #Panasonic A. SUNRAISERS HYDERABAD
 B. KINGS I PUNJAB
 C. Mayank Agarwal
 D. SEVEN @Poorvika_Mobile @blessedkamal @Subrata37606833 @prachimana",No,None,FALSE
2020-10-08 07:41:35+00:00,"@Poorvika_Mobile @SunRisers @lionsdenkxip 1ðŸ‘‰ KXIP 
 2ðŸ‘‰ SRH
 3ðŸ‘‰ KL RAHUL 
 4ðŸ‘‰ 4-6 CATCH OUT WICKETS
 @SunRisers @lionsdenkxip 
 #PoorvikaIPL #PoorvikaMobiles #giveawaySeptember 
 #ContestAlert 
 #Boat 
 #Panasonic 
 #Contest 
 
 ðŸ‘­ðŸ‘¬ðŸ‘«Friend's 
 @Nadeema32758614 
 @shivams009 
 @VimalDarji5 
 @Arzookazmi30 
 @shi 
 @Poorvika_Mobile",No,None,FALSE
2020-10-08 07:29:33+00:00,"Take part in the #PoorvikaIPL alongside 
 @SunRisers
  and 
 @lionsdenkxip 
 . 
 win Exciting Prizes worth 6,999* with our Match Day Mania.
 .
 More Details: https://t.co/FXbZRH2Rlg
 .
 #Poorvika #PoorvikaMobiles #giveaway #contest #giveawayseptember #contestalert #Boat #Panasonic https://t.co/kNjKnnuOLT",No,None,FALSE
2020-10-07 12:41:52+00:00,"@Poorvika_Mobile @KKRiders @ChennaiIPL a) Chennai Super Kingsâ€¯â€¯ 
 b) Chennai Super Kings 
 C) Dwayne Bravo 
 D) Seven #PoorvikaIPL, #PoorvikaFans #giveaway ##BoatRockerz255 #Boat #panasonic #indianpremierleague #cricketindia #iplt20 #iplt20matches @kartiksaysnow @blessedkamal @Subrata37606833",No,None,FALSE
2020-10-07 10:36:23+00:00,"@Poorvika_Mobile @KKRiders @ChennaiIPL A1) â¯ï¸ Chennai Super Kings
 A2) â¯ï¸ Chennai Super Kings
 A3) â¯ï¸ Andre Russell
 A4) â¯ï¸ 6
 
  #PoorvikaIPL 
 @KKRiders @ChennaiIPL 
 #Poorvika #PoorvikaMobiles #giveaway #contest #giveawayseptember #contestalert #Boat #Panasonic
 @Poorvika_Mobile
 Join
 @sapnaarathor
 @amanupadyay
 @Aabhi108",No,None,FALSE
2020-10-07 10:30:38+00:00,"@Poorvika_Mobile @KKRiders @ChennaiIPL ðŸ‘‡
 a) KKR
 b) KKR
 c) Shubman Gill
 d) 11
 @Poorvika_Mobile 
 #PoorvikaFan #PoorvikaIPL
 #giveawayseptember #Boat
 #Panasonic",No,None,FALSE
2020-10-07 10:05:42+00:00,"Take part in the #PoorvikaIPL alongside 
 @KKRiders 
  and 
 @ChennaiIPL 
 . 
 win Exciting Prizes worth 6,999* with our Match Day Mania.
 .
 More Details: https://t.co/0VvY9S1w1k
 .
 #Poorvika #PoorvikaMobiles #giveaway #contest #giveawayseptember #contestalert #Boat #Panasonic https://t.co/1nxhMjG3SD",No,None,FALSE
2020-10-06 11:42:33+00:00,"@PanasonicIndia @VijaySales Disgusting and pathetic service inspite of calling CC multiple times my sound problem is not resolve. Not even installed apps are working in tv. 17000 rs has been wasted.its has been over a month no service at all,just making fool #PANASONIC",No,None,FALSE
2020-10-06 09:33:27+00:00,"@Poorvika_Mobile @mipaltan @rajasthanroyals #Poorvika #PoorvikaMobiles #giveaway #contest #giveawayseptember #contestalert #Boat #Panasonic #PoorvikaIPL #PoorvikaFans 
 1. MI will win the toss
 2. MI will win the match
 3. 6
 4. Surya Kumar Yadav",No,None,FALSE
2020-10-06 09:21:53+00:00,"@Poorvika_Mobile @mipaltan @rajasthanroyals A) Mumbai 
 B) Rajasthan 
 C) 3
 D) Jos Buttler (wk) 
 #PoorvikaIPL 
 #poorvikaFans 
 @mipaltan 
 @rajasthanroyals 
 
 #Poorvika #PoorvikaMobiles 
 #Giveaway #Contest 
 #Giveawayseptember #ContestAlert 
 #boat #Panasonic 
  
 My friend 
 
 @Nadeema32758614 
 @shivams009 
 @shi 
 @VimalDarji5",No,None,FALSE
2020-10-06 09:07:03+00:00,"#ContestAlert: New contest from @Poorvika_Mobile. Participate and Win amazing prizes.
 
  Retweet and spread the word. #Panasonic #Boat #Contest #indicontest https://t.co/gaUJnlxxFc",No,None,FALSE
2020-10-06 08:58:43+00:00,"Take part in the #PoorvikaIPL alongside 
 @mipaltan 
  and 
 @rajasthanroyals 
 . 
 win Exciting Prizes worth 6,999* with our Match Day Mania.
 .
 More Details: https://t.co/AmXWw9REvT
 .
 #Poorvika #PoorvikaMobiles #giveaway #contest #giveawayseptember #contestalert #Boat #Panasonic https://t.co/eeo0nmowLL",No,None,FALSE
2020-10-06 04:25:30+00:00,"@Poorvika_Mobile @RCBTweets @DelhiCapitals #PoorvikaIPL 
 @RCBTweets @DelhiCapitals
 
 1. Delhi will win
 2. Axar Patel
 3. M Stoinis
 .
 #Poorvika #PoorvikaMobiles #giveaway #contest #giveawayseptember #contestalert #Boat #Panasonic",No,None,FALSE
2020-10-06 04:18:43+00:00,"@Poorvika_Mobile @RCBTweets @DelhiCapitals #PoorvikaIPL 
 @RCBTweets @DelhiCapitals
 
 1. Delhi will win
 2. Axar Patel
 3. AB de Villiers 
 .
 #Poorvika #PoorvikaMobiles #giveaway #contest #giveawayseptember #contestalert #Boat #Panasonic",No,None,FALSE
2020-10-05 17:23:08+00:00,"@Poorvika_Mobile @RCBTweets @DelhiCapitals #PoorvikaIPL 
 @RCBTweets @DelhiCapitals
 
 1. Delhi will win
 2. Axar Patel
 3. AB de Villiers 
 .
 #Poorvika #PoorvikaMobiles #giveaway #contest #giveawayseptember #contestalert #Boat #Panasonic",No,None,FALSE
2020-10-05 14:27:30+00:00,"@Poorvika_Mobile @RCBTweets @DelhiCapitals #PoorvikaIPL 
 @RCBTweets @DelhiCapitals
 
 1. Delhi will win
 2. Axar Patel
 3. Sheyas Lyer 
 .
 #Poorvika #PoorvikaMobiles #giveaway #contest #giveawayseptember #contestalert #Boat #Panasonic. Join @chilled_Sup @SajidSilawat1 @SoniaKaurBindr1 @aanchalsweet92 @Jay_parmar17",No,None,FALSE
2020-10-05 13:57:20+00:00,"@Poorvika_Mobile @RCBTweets @DelhiCapitals Answer: 
 a. RCB
 b. Isuru Udana
 c. AB de Villiers
 #PoorvikaIPL #PoorvikaFans
 @RCBTweets @DelhiCapitals 
 #Poorvika #PoorvikaMobiles #giveaway #contest #giveawayseptember #contestalert #Boat #Panasonic 
 @Poorvika_Mobile",No,None,FALSE
2020-10-05 13:55:48+00:00,"@Poorvika_Mobile @RCBTweets @DelhiCapitals Answer: 
 a. RCB
 b. Navdeep Saini
 c. Rishab Pant
 #PoorvikaIPL #PoorvikaFans
 @RCBTweets @DelhiCapitals 
 #Poorvika #PoorvikaMobiles #giveaway #contest #giveawayseptember #contestalert #Boat #Panasonic 
 @Poorvika_Mobile",No,None,FALSE
2020-10-05 13:28:14+00:00,"@Poorvika_Mobile @RCBTweets @DelhiCapitals #PoorvikaIPL 
 @RCBTweets @DelhiCapitals
 
 1. Delhi will win
 2. Axar Patel
 3. Sheyas Lyer 
 .
 #Poorvika #PoorvikaMobiles #giveaway #contest #giveawayseptember #contestalert #Boat #Panasonic. Join @chilled_Sup @SajidSilawat1 @SoniaKaurBindr1 @aanchalsweet92 @Jay_parmar17",No,None,FALSE
2020-10-05 13:02:26+00:00,"@Poorvika_Mobile @RCBTweets @DelhiCapitals 1. Delhi Capitals will win
 2. Rabada
 3. Sheyas Iyer 
 
 #PoorvikaIPL #PoorvikaFans 
 
 #Poorvika #PoorvikaMobiles #giveaway #contest #giveawayseptember #contestalert #Boat #Panasonic
 
 Join
 @karan875 @harssh98 @SJ_0016 @dipurv7 @Khanmohammed12 @SachinG33833053 @roopa786 @27_vins",No,None,FALSE
2020-10-05 12:14:09+00:00,"@Poorvika_Mobile @RCBTweets @DelhiCapitals #PoorvikaIPL 
 @RCBTweets @DelhiCapitals
 
 1. Delhi will win
 2. Axar Patel
 3. Sheyas Lyer 
 .
 #Poorvika #PoorvikaMobiles #giveaway #contest #giveawayseptember #contestalert #Boat #Panasonic",No,None,FALSE
2020-10-05 11:33:37+00:00,"@Poorvika_Mobile @RCBTweets @DelhiCapitals #PoorvikaIPL 
 @RCBTweets @DelhiCapitals
 
 1. Delhi will win
 2. Axar Patel
 3. AB de Villiers 
 .
 #Poorvika #PoorvikaMobiles #giveaway #contest #giveawayseptember #contestalert #Boat #Panasonic",No,None,FALSE
2020-10-05 11:27:52+00:00,"#ContestAlert: Another great Twitter contest from @Poorvika_Mobile. Participate and Win amazing prizes.
 
  Retweet and spread the word. #Panasonic #PoorvikaIPL #Contest #indicontest https://t.co/7PIy0CXGso",No,None,FALSE
2020-10-05 11:25:58+00:00,"Take part in the #PoorvikaIPL alongside 
 @RCBTweets and @DelhiCapitals 
 . 
 win Exciting Prizes worth 6,999* with our Match Day Mania.
 .
 More Details: https://t.co/Gppksjzd3O
 .
 #Poorvika #PoorvikaMobiles #giveaway #contest #giveawayseptember #contestalert #Boat #Panasonic https://t.co/9cou8aLZ5p",No,None,FALSE
2020-10-04 08:59:08+00:00,"A #Panasonic #SuperDrive #NV-FJ625 fixed.. fault: didn't #rewinde #tape,fix: #clean and #lubricate #mode-sw https://t.co/Eo7qkBmbgh",No,None,FALSE
2020-10-04 07:45:34+00:00,"Take part in the #PoorvikaIPL alongside 
 @mipaltan
 @SunRisers
 @lionsdenkxip 
  and 
 @ChennaiIPL 
 . 
 win Exciting Prizes worth 6,999* with our Match Day Mania.
 .
 More Details: https://t.co/c0XBB9UPyn
 .
 #Poorvika #PoorvikaMobiles #contest #giveawayseptember #Boat #Panasonic https://t.co/Sz97HCEHAK",No,None,FALSE
2020-10-03 08:38:19+00:00,"#ContestAlert: New contest from @Poorvika_Mobile. Participate and Win amazing prizes.
 
  Retweet and spread the word. #PoorvikaMobiles #Panasonic #Contest #indicontest https://t.co/Tnua4LAFKD",No,None,FALSE
2020-10-03 08:29:24+00:00,"Take part in the #PoorvikaIPL alongside 
 @RCBTweets @rajasthanroyals @DelhiCapitals and @KKRiders 
 . 
 win Exciting Prizes worth 6,999* with our Match Day Mania.
 .
 More Details: https://t.co/ebJukVzhHB
 .
 #Poorvika #PoorvikaMobiles #contest #giveawayseptember #Boat #Panasonic https://t.co/fFQANUSHGx",No,None,FALSE
2020-10-02 16:31:11+00:00,"@Poorvika_Mobile @ChennaiIPL @SunRisers A. SRH Will Win The Toss
 B. CSK Will Win The Match
 C. Priyam Garg 
 D. Deepak Chahar
 
 #PoorvikaFans #PoorvikaIPL 
 #giveaway #contestalertindia #SwissMilitary #bluetoothspeaker #BoatRockerz255 #Boat #panasonic 
 
 Join
 @Jay_parmar17 @harssh98 @roopa786",No,None,FALSE
2020-10-02 13:43:52+00:00,"@Poorvika_Mobile @ChennaiIPL @SunRisers A) SRH Will Win The Toss 
 B) CSK Will Win
 C) Faf DuPlesis
 D) Dwayne Bravo
 
 #PoorvikaIPL
 @ChennaiIPL
 @SunRisers
 #Poorvika #PoorvikaMobiles #giveaway #contest #giveawayseptember #contestalert #Boat #Panasonic",No,None,FALSE
2020-10-02 12:00:11+00:00,"@Poorvika_Mobile @ChennaiIPL @SunRisers a) CSK
 b) CSK
 c) Du plessi
 d) Deepak Chahar
 #Panasonic #Boat 
 #PoorvikaIPL #PoorvikaFans
 Tag friends
 @Abhi1424P @hanky_58",No,None,FALSE
2020-10-02 11:06:08+00:00,"@Poorvika_Mobile @ChennaiIPL @SunRisers A) SRH Will Win The Toss 
 B) SRH Will Win
 C) David Warner
 D) Bhuvanesh kumar 
 
 #PoorvikaIPL
 @ChennaiIPL
 @SunRisers
 #Poorvika #PoorvikaMobiles #giveaway #contest #giveawayseptember #contestalert #Boat #Panasonic",No,None,FALSE
2020-10-02 08:51:34+00:00,"@Poorvika_Mobile @ChennaiIPL @SunRisers #contestalertindia #BoatRockerz255 #Boat #panasonic #indianpremierleague #cricketindia #iplt20 #iplt20matches 
 #PoorvikaIPL, #PoorvikaFans 
 
 A- Chennai super kings
 b- CHENNAI SUPER KINGS Win the match
 C- David Warner
 D- Deepak Chahar
 @Poorvika_Mobile
 @godsowntalk 
 @blessedkamal",No,None,FALSE
2020-10-02 08:16:49+00:00,"@Poorvika_Mobile @ChennaiIPL @SunRisers A)ðŸ‘‰CSK Will Win Toss 
 B)ðŸ‘‰CSK Will Win
 C)ðŸ‘‰Shane Watson
 D) ðŸ‘‰Rashid Khan 
 
 #PoorvikaIPL
 @ChennaiIPL
 @SunRisers
 #Poorvika #PoorvikaMobiles #giveaway #contest #giveawayseptember #contestalert #Boat #Panasonic
 Join
 @sapnaarathor
 @amanupadyay
 @Aabhi108
 @TusharRathour7
 @KpParmar98 https://t.co/F4NcXwUW0z",No,None,FALSE
2020-10-02 08:16:14+00:00,"@Poorvika_Mobile @ChennaiIPL @SunRisers A)Csk will win the toss
 B)Csk will the match
 C)A. Rayudu 
 D) D. Chahar 
 
 #PoorvikaFans
 #giveaway #contest #giveaways #Contestalert #contestgiveaway #contestalertindia #SwissMilitary #bluetoothspeaker #BoatRockerz255 #Boat #panasonic #indianpremierleague #cricketindia #iplt20",No,None,FALSE
2020-10-02 07:10:38+00:00,"@Poorvika_Mobile @ChennaiIPL @SunRisers A)Csk will win the toss
 B)Csk will the match
 C)David warner
 D)Sam curran 
 
 #PoorvikaFans
 #giveaway #contest #giveaways #Contestalert #contestgiveaway #contestalertindia #SwissMilitary #bluetoothspeaker #BoatRockerz255 #Boat #panasonic #indianpremierleague #cricketindia #iplt20",No,None,FALSE
2020-10-02 06:16:15+00:00,"Take part in the #PoorvikaIPL alongside 
 @ChennaiIPL 
 and 
 @SunRisers
 . 
 win Exciting Prizes worth 6,999* with our Match Day Mania.
 .
 More Details: https://t.co/iXXYUyWbUh
 .
 #Poorvika #PoorvikaMobiles #giveaway #contest #giveawayseptember #contestalert #Boat #Panasonic https://t.co/1TjHUAI7UJ",No,None,FALSE
2020-10-01 14:43:07+00:00,"@SanyoIN 9714008866,now your service engineer will come to my place to ask 19000rs for panel replacement. I am shocked to see the B-Grade #Chinese panel that you use in #sanyo &amp; #panasonic #kaizen Ledâ€™s #india #jagograhakjago @narendramodi check their manufacturing authenticity",No,None,FALSE
2020-10-01 12:53:16+00:00,"@PanasonicUK teams up with @SaveUKNews to provide tech to disadvantaged families
 
 #panasonic #tech #laptop #children #covid #savethechildren
 
 https://t.co/noNnzS4XDC https://t.co/cOevjdMzmV",No,None,FALSE
2020-10-01 10:58:42+00:00,"Take part in the #PoorvikaIPL alongside 
 @lionsdenkxip 
 and 
 @mipaltan 
 . 
 win Exciting Prizes worth 6,999* with our Match Day Mania.
 .
 More Details: https://t.co/ad97GUMW6c
 .
 #Poorvika #PoorvikaMobiles #giveaway #contest #giveawayseptember #contestalert #Boat #Panasonic https://t.co/NzHlaGzAhq",No,None,FALSE
2020-09-30 13:32:19+00:00,"@Poorvika_Mobile @rajasthanroyals @lionsdenkxip 1, Kolkata knight riders
 2,Shubam Gill
 3,Sunil Narine
 4,Steve Smith
 #PoorvikaIPL
 #rajasthanroyals
 #lionsdenkxip
 #Poorvika
 #poorvikamobiles
 #giveaway
 #giveawayseptember
 #contestalert
 #Boat
 #Panasonic
 #poorvikaIPL
 #poorvikaFans
 Tag
 @joshep
 @don
 @prem
 @ramram
 @gabbarsingh",No,None,FALSE
